time,node,node_capacity,used_resources
10422.0,pop4,1,0.0
10422.0,pop5,1,0.0
10422.0,pop6,1,0.0
10422.0,pop7,1,0.0
10422.0,pop8,1,0.0
10422.0,pop9,1,0.0
10422.0,pop10,1,1.0
10428.0,pop0,1,0.0
10428.0,pop1,1,1.0
10428.0,pop2,1,0.0
10428.0,pop3,1,0.0
10428.0,pop4,1,0.0
10428.0,pop5,1,0.0
10428.0,pop6,1,0.0
10428.0,pop7,1,0.0
10428.0,pop8,1,0.0
10428.0,pop9,1,0.0
10428.0,pop10,1,0.0
10434.0,pop0,1,1.0
10434.0,pop1,1,0.0
10434.0,pop2,1,0.0
10434.0,pop3,1,0.0
10434.0,pop4,1,0.0
10434.0,pop5,1,0.0
10434.0,pop6,1,0.0
10434.0,pop7,1,0.0
10434.0,pop8,1,0.0
10434.0,pop9,1,0.0
10434.0,pop10,1,1.0
10440.0,pop0,1,0.0
10440.0,pop1,1,1.0
10440.0,pop2,1,0.0
10440.0,pop3,1,0.0
10440.0,pop4,1,0.0
10440.0,pop5,1,0.0
10440.0,pop6,1,0.0
10440.0,pop7,1,0.0
10440.0,pop8,1,0.0
10440.0,pop9,1,0.0
10440.0,pop10,1,0.0
10446.0,pop0,1,1.0
10446.0,pop1,1,1.0
10446.0,pop2,1,0.0
10446.0,pop3,1,0.0
10446.0,pop4,1,0.0
10446.0,pop5,1,0.0
10446.0,pop6,1,0.0
10446.0,pop7,1,0.0
10446.0,pop8,1,0.0
10446.0,pop9,1,0.0
10446.0,pop10,1,1.0
10452.0,pop0,1,1.0
10452.0,pop1,1,0.0
10452.0,pop2,1,0.0
10452.0,pop3,1,0.0
10452.0,pop4,1,0.0
10452.0,pop5,1,0.0
10452.0,pop6,1,0.0
10452.0,pop7,1,0.0
10452.0,pop8,1,0.0
10452.0,pop9,1,0.0
10452.0,pop10,1,1.0
10458.0,pop0,1,0.0
10458.0,pop1,1,1.0
10458.0,pop2,1,0.0
10458.0,pop3,1,0.0
10458.0,pop4,1,0.0
10458.0,pop5,1,0.0
10458.0,pop6,1,0.0
10458.0,pop7,1,0.0
10458.0,pop8,1,0.0
10458.0,pop9,1,0.0
10458.0,pop10,1,0.0
10464.0,pop0,1,1.0
10464.0,pop1,1,0.0
10464.0,pop2,1,0.0
10464.0,pop3,1,0.0
10464.0,pop4,1,0.0
10464.0,pop5,1,0.0
10464.0,pop6,1,0.0
10464.0,pop7,1,0.0
10464.0,pop8,1,0.0
10464.0,pop9,1,0.0
10464.0,pop10,1,1.0
10470.0,pop0,1,0.0
10470.0,pop1,1,1.0
10470.0,pop2,1,0.0
10470.0,pop3,1,0.0
10470.0,pop4,1,0.0
10470.0,pop5,1,0.0
10470.0,pop6,1,0.0
10470.0,pop7,1,0.0
10470.0,pop8,1,0.0
10470.0,pop9,1,0.0
10470.0,pop10,1,0.0
10476.0,pop0,1,1.0
10476.0,pop1,1,1.0
10476.0,pop2,1,0.0
10476.0,pop3,1,0.0
10476.0,pop4,1,0.0
10476.0,pop5,1,0.0
10476.0,pop6,1,0.0
10476.0,pop7,1,0.0
10476.0,pop8,1,0.0
10476.0,pop9,1,0.0
10476.0,pop10,1,1.0
10482.0,pop0,1,1.0
10482.0,pop1,1,0.0
10482.0,pop2,1,0.0
10482.0,pop3,1,0.0
10482.0,pop4,1,0.0
10482.0,pop5,1,0.0
10482.0,pop6,1,0.0
10482.0,pop7,1,0.0
10482.0,pop8,1,0.0
10482.0,pop9,1,0.0
10482.0,pop10,1,1.0
10488.0,pop0,1,0.0
10488.0,pop1,1,1.0
10488.0,pop2,1,0.0
10488.0,pop3,1,0.0
10488.0,pop4,1,0.0
10488.0,pop5,1,0.0
10488.0,pop6,1,0.0
10488.0,pop7,1,0.0
10488.0,pop8,1,0.0
10488.0,pop9,1,0.0
10488.0,pop10,1,0.0
10494.0,pop0,1,1.0
10494.0,pop1,1,0.0
10494.0,pop2,1,0.0
10494.0,pop3,1,0.0
10494.0,pop4,1,0.0
10494.0,pop5,1,0.0
10494.0,pop6,1,0.0
10494.0,pop7,1,0.0
10494.0,pop8,1,0.0
10494.0,pop9,1,0.0
10494.0,pop10,1,1.0
10500.0,pop0,1,0.0
10500.0,pop1,1,1.0
10500.0,pop2,1,0.0
10500.0,pop3,1,0.0
10500.0,pop4,1,0.0
10500.0,pop5,1,0.0
10500.0,pop6,1,0.0
10500.0,pop7,1,0.0
10500.0,pop8,1,0.0
10500.0,pop9,1,0.0
10500.0,pop10,1,0.0
10506.0,pop0,1,1.0
10506.0,pop1,1,1.0
10506.0,pop2,1,0.0
10506.0,pop3,1,0.0
10506.0,pop4,1,0.0
10506.0,pop5,1,0.0
10506.0,pop6,1,0.0
10506.0,pop7,1,0.0
10506.0,pop8,1,0.0
10506.0,pop9,1,0.0
10506.0,pop10,1,1.0
10512.0,pop0,1,1.0
10512.0,pop1,1,0.0
10512.0,pop2,1,0.0
10512.0,pop3,1,0.0
10512.0,pop4,1,0.0
10512.0,pop5,1,0.0
10512.0,pop6,1,0.0
10512.0,pop7,1,0.0
10512.0,pop8,1,0.0
10512.0,pop9,1,0.0
10512.0,pop10,1,1.0
10518.0,pop0,1,0.0
10518.0,pop1,1,1.0
10518.0,pop2,1,0.0
10518.0,pop3,1,0.0
10518.0,pop4,1,0.0
10518.0,pop5,1,0.0
10518.0,pop6,1,0.0
10518.0,pop7,1,0.0
10518.0,pop8,1,0.0
10518.0,pop9,1,0.0
10518.0,pop10,1,0.0
10524.0,pop0,1,1.0
10524.0,pop1,1,0.0
10524.0,pop2,1,0.0
10524.0,pop3,1,0.0
10524.0,pop4,1,0.0
10524.0,pop5,1,0.0
10524.0,pop6,1,0.0
10524.0,pop7,1,0.0
10524.0,pop8,1,0.0
10524.0,pop9,1,0.0
10524.0,pop10,1,1.0
10530.0,pop0,1,0.0
10530.0,pop1,1,1.0
10530.0,pop2,1,0.0
10530.0,pop3,1,0.0
10530.0,pop4,1,0.0
10530.0,pop5,1,0.0
10530.0,pop6,1,0.0
10530.0,pop7,1,0.0
10530.0,pop8,1,0.0
10530.0,pop9,1,0.0
10530.0,pop10,1,0.0
10536.0,pop0,1,1.0
10536.0,pop1,1,1.0
10536.0,pop2,1,0.0
10536.0,pop3,1,0.0
10536.0,pop4,1,0.0
10536.0,pop5,1,0.0
10536.0,pop6,1,0.0
10536.0,pop7,1,0.0
10536.0,pop8,1,0.0
10536.0,pop9,1,0.0
10536.0,pop10,1,1.0
10542.0,pop0,1,1.0
10542.0,pop1,1,0.0
10542.0,pop2,1,0.0
10542.0,pop3,1,0.0
10542.0,pop4,1,0.0
10542.0,pop5,1,0.0
10542.0,pop6,1,0.0
10542.0,pop7,1,0.0
10542.0,pop8,1,0.0
10542.0,pop9,1,0.0
10542.0,pop10,1,1.0
10548.0,pop0,1,0.0
10548.0,pop1,1,1.0
10548.0,pop2,1,0.0
10548.0,pop3,1,0.0
10548.0,pop4,1,0.0
10548.0,pop5,1,0.0
10548.0,pop6,1,0.0
10548.0,pop7,1,0.0
10548.0,pop8,1,0.0
10548.0,pop9,1,0.0
10548.0,pop10,1,0.0
10554.0,pop0,1,1.0
10554.0,pop1,1,0.0
10554.0,pop2,1,0.0
10554.0,pop3,1,0.0
10554.0,pop4,1,0.0
10554.0,pop5,1,0.0
10554.0,pop6,1,0.0
10554.0,pop7,1,0.0
10554.0,pop8,1,0.0
10554.0,pop9,1,0.0
10554.0,pop10,1,1.0
10560.0,pop0,1,0.0
10560.0,pop1,1,1.0
10560.0,pop2,1,0.0
10560.0,pop3,1,0.0
10560.0,pop4,1,0.0
10560.0,pop5,1,0.0
10560.0,pop6,1,0.0
10560.0,pop7,1,0.0
10560.0,pop8,1,0.0
10560.0,pop9,1,0.0
10560.0,pop10,1,0.0
10566.0,pop0,1,1.0
10566.0,pop1,1,1.0
10566.0,pop2,1,0.0
10566.0,pop3,1,0.0
10566.0,pop4,1,0.0
10566.0,pop5,1,0.0
10566.0,pop6,1,0.0
10566.0,pop7,1,0.0
10566.0,pop8,1,0.0
10566.0,pop9,1,0.0
10566.0,pop10,1,1.0
10572.0,pop0,1,1.0
10572.0,pop1,1,0.0
10572.0,pop2,1,0.0
10572.0,pop3,1,0.0
10572.0,pop4,1,0.0
10572.0,pop5,1,0.0
10572.0,pop6,1,0.0
10572.0,pop7,1,0.0
10572.0,pop8,1,0.0
10572.0,pop9,1,0.0
10572.0,pop10,1,1.0
10578.0,pop0,1,0.0
10578.0,pop1,1,1.0
10578.0,pop2,1,0.0
10578.0,pop3,1,0.0
10578.0,pop4,1,0.0
10578.0,pop5,1,0.0
10578.0,pop6,1,0.0
10578.0,pop7,1,0.0
10578.0,pop8,1,0.0
10578.0,pop9,1,0.0
10578.0,pop10,1,0.0
10584.0,pop0,1,1.0
10584.0,pop1,1,0.0
10584.0,pop2,1,0.0
10584.0,pop3,1,0.0
10584.0,pop4,1,0.0
10584.0,pop5,1,0.0
10584.0,pop6,1,0.0
10584.0,pop7,1,0.0
10584.0,pop8,1,0.0
10584.0,pop9,1,0.0
10584.0,pop10,1,1.0
10590.0,pop0,1,0.0
10590.0,pop1,1,1.0
10590.0,pop2,1,0.0
10590.0,pop3,1,0.0
10590.0,pop4,1,0.0
10590.0,pop5,1,0.0
10590.0,pop6,1,0.0
10590.0,pop7,1,0.0
10590.0,pop8,1,0.0
10590.0,pop9,1,0.0
10590.0,pop10,1,0.0
10596.0,pop0,1,1.0
10596.0,pop1,1,1.0
10596.0,pop2,1,0.0
10596.0,pop3,1,0.0
10596.0,pop4,1,0.0
10596.0,pop5,1,0.0
10596.0,pop6,1,0.0
10596.0,pop7,1,0.0
10596.0,pop8,1,0.0
10596.0,pop9,1,0.0
10596.0,pop10,1,1.0
10602.0,pop0,1,1.0
10602.0,pop1,1,0.0
10602.0,pop2,1,0.0
10602.0,pop3,1,0.0
10602.0,pop4,1,0.0
10602.0,pop5,1,0.0
10602.0,pop6,1,0.0
10602.0,pop7,1,0.0
10602.0,pop8,1,0.0
10602.0,pop9,1,0.0
10602.0,pop10,1,1.0
10608.0,pop0,1,0.0
10608.0,pop1,1,1.0
10608.0,pop2,1,0.0
10608.0,pop3,1,0.0
10608.0,pop4,1,0.0
10608.0,pop5,1,0.0
10608.0,pop6,1,0.0
10608.0,pop7,1,0.0
10608.0,pop8,1,0.0
10608.0,pop9,1,0.0
10608.0,pop10,1,0.0
10614.0,pop0,1,1.0
10614.0,pop1,1,0.0
10614.0,pop2,1,0.0
10614.0,pop3,1,0.0
10614.0,pop4,1,0.0
10614.0,pop5,1,0.0
10614.0,pop6,1,0.0
10614.0,pop7,1,0.0
10614.0,pop8,1,0.0
10614.0,pop9,1,0.0
10614.0,pop10,1,1.0
10620.0,pop0,1,0.0
10620.0,pop1,1,1.0
10620.0,pop2,1,0.0
10620.0,pop3,1,0.0
10620.0,pop4,1,0.0
10620.0,pop5,1,0.0
10620.0,pop6,1,0.0
10620.0,pop7,1,0.0
10620.0,pop8,1,0.0
10620.0,pop9,1,0.0
10620.0,pop10,1,0.0
10626.0,pop0,1,1.0
10626.0,pop1,1,1.0
10626.0,pop2,1,0.0
10626.0,pop3,1,0.0
10626.0,pop4,1,0.0
10626.0,pop5,1,0.0
10626.0,pop6,1,0.0
10626.0,pop7,1,0.0
10626.0,pop8,1,0.0
10626.0,pop9,1,0.0
10626.0,pop10,1,1.0
10632.0,pop0,1,1.0
10632.0,pop1,1,0.0
10632.0,pop2,1,0.0
10632.0,pop3,1,0.0
10632.0,pop4,1,0.0
10632.0,pop5,1,0.0
10632.0,pop6,1,0.0
10632.0,pop7,1,0.0
10632.0,pop8,1,0.0
10632.0,pop9,1,0.0
10632.0,pop10,1,1.0
10638.0,pop0,1,0.0
10638.0,pop1,1,1.0
10638.0,pop2,1,0.0
10638.0,pop3,1,0.0
10638.0,pop4,1,0.0
10638.0,pop5,1,0.0
10638.0,pop6,1,0.0
10638.0,pop7,1,0.0
10638.0,pop8,1,0.0
10638.0,pop9,1,0.0
10638.0,pop10,1,0.0
10644.0,pop0,1,1.0
10644.0,pop1,1,0.0
10644.0,pop2,1,0.0
10644.0,pop3,1,0.0
10644.0,pop4,1,0.0
10644.0,pop5,1,0.0
10644.0,pop6,1,0.0
10644.0,pop7,1,0.0
10644.0,pop8,1,0.0
10644.0,pop9,1,0.0
10644.0,pop10,1,1.0
10650.0,pop0,1,0.0
10650.0,pop1,1,1.0
10650.0,pop2,1,0.0
10650.0,pop3,1,0.0
10650.0,pop4,1,0.0
10650.0,pop5,1,0.0
10650.0,pop6,1,0.0
10650.0,pop7,1,0.0
10650.0,pop8,1,0.0
10650.0,pop9,1,0.0
10650.0,pop10,1,0.0
10656.0,pop0,1,1.0
10656.0,pop1,1,1.0
10656.0,pop2,1,0.0
10656.0,pop3,1,0.0
10656.0,pop4,1,0.0
10656.0,pop5,1,0.0
10656.0,pop6,1,0.0
10656.0,pop7,1,0.0
10656.0,pop8,1,0.0
10656.0,pop9,1,0.0
10656.0,pop10,1,1.0
10662.0,pop0,1,1.0
10662.0,pop1,1,0.0
10662.0,pop2,1,0.0
10662.0,pop3,1,0.0
10662.0,pop4,1,0.0
10662.0,pop5,1,0.0
10662.0,pop6,1,0.0
10662.0,pop7,1,0.0
10662.0,pop8,1,0.0
10662.0,pop9,1,0.0
10662.0,pop10,1,1.0
10668.0,pop0,1,0.0
10668.0,pop1,1,1.0
10668.0,pop2,1,0.0
10668.0,pop3,1,0.0
10668.0,pop4,1,0.0
10668.0,pop5,1,0.0
10668.0,pop6,1,0.0
10668.0,pop7,1,0.0
10668.0,pop8,1,0.0
10668.0,pop9,1,0.0
10668.0,pop10,1,0.0
10674.0,pop0,1,1.0
10674.0,pop1,1,0.0
10674.0,pop2,1,0.0
10674.0,pop3,1,0.0
10674.0,pop4,1,0.0
10674.0,pop5,1,0.0
10674.0,pop6,1,0.0
10674.0,pop7,1,0.0
10674.0,pop8,1,0.0
10674.0,pop9,1,0.0
10674.0,pop10,1,1.0
10680.0,pop0,1,0.0
10680.0,pop1,1,1.0
10680.0,pop2,1,0.0
10680.0,pop3,1,0.0
10680.0,pop4,1,0.0
10680.0,pop5,1,0.0
10680.0,pop6,1,0.0
10680.0,pop7,1,0.0
10680.0,pop8,1,0.0
10680.0,pop9,1,0.0
10680.0,pop10,1,0.0
10686.0,pop0,1,1.0
10686.0,pop1,1,1.0
10686.0,pop2,1,0.0
10686.0,pop3,1,0.0
10686.0,pop4,1,0.0
10686.0,pop5,1,0.0
10686.0,pop6,1,0.0
10686.0,pop7,1,0.0
10686.0,pop8,1,0.0
10686.0,pop9,1,0.0
10686.0,pop10,1,1.0
10692.0,pop0,1,1.0
10692.0,pop1,1,0.0
10692.0,pop2,1,0.0
10692.0,pop3,1,0.0
10692.0,pop4,1,0.0
10692.0,pop5,1,0.0
10692.0,pop6,1,0.0
10692.0,pop7,1,0.0
10692.0,pop8,1,0.0
10692.0,pop9,1,0.0
10692.0,pop10,1,1.0
10698.0,pop0,1,0.0
10698.0,pop1,1,1.0
10698.0,pop2,1,0.0
10698.0,pop3,1,0.0
10698.0,pop4,1,0.0
10698.0,pop5,1,0.0
10698.0,pop6,1,0.0
10698.0,pop7,1,0.0
10698.0,pop8,1,0.0
10698.0,pop9,1,0.0
10698.0,pop10,1,0.0
10704.0,pop0,1,1.0
10704.0,pop1,1,0.0
10704.0,pop2,1,0.0
10704.0,pop3,1,0.0
10704.0,pop4,1,0.0
10704.0,pop5,1,0.0
10704.0,pop6,1,0.0
10704.0,pop7,1,0.0
10704.0,pop8,1,0.0
10704.0,pop9,1,0.0
10704.0,pop10,1,1.0
10710.0,pop0,1,0.0
10710.0,pop1,1,1.0
10710.0,pop2,1,0.0
10710.0,pop3,1,0.0
10710.0,pop4,1,0.0
10710.0,pop5,1,0.0
10710.0,pop6,1,0.0
10710.0,pop7,1,0.0
10710.0,pop8,1,0.0
10710.0,pop9,1,0.0
10710.0,pop10,1,0.0
10716.0,pop0,1,1.0
10716.0,pop1,1,1.0
10716.0,pop2,1,0.0
10716.0,pop3,1,0.0
10716.0,pop4,1,0.0
10716.0,pop5,1,0.0
10716.0,pop6,1,0.0
10716.0,pop7,1,0.0
10716.0,pop8,1,0.0
10716.0,pop9,1,0.0
10716.0,pop10,1,1.0
10722.0,pop0,1,1.0
10722.0,pop1,1,0.0
10722.0,pop2,1,0.0
10722.0,pop3,1,0.0
10722.0,pop4,1,0.0
10722.0,pop5,1,0.0
10722.0,pop6,1,0.0
10722.0,pop7,1,0.0
10722.0,pop8,1,0.0
10722.0,pop9,1,0.0
10722.0,pop10,1,1.0
10728.0,pop0,1,0.0
10728.0,pop1,1,1.0
10728.0,pop2,1,0.0
10728.0,pop3,1,0.0
10728.0,pop4,1,0.0
10728.0,pop5,1,0.0
10728.0,pop6,1,0.0
10728.0,pop7,1,0.0
10728.0,pop8,1,0.0
10728.0,pop9,1,0.0
10728.0,pop10,1,0.0
10734.0,pop0,1,1.0
10734.0,pop1,1,0.0
10734.0,pop2,1,0.0
10734.0,pop3,1,0.0
10734.0,pop4,1,0.0
10734.0,pop5,1,0.0
10734.0,pop6,1,0.0
10734.0,pop7,1,0.0
10734.0,pop8,1,0.0
10734.0,pop9,1,0.0
10734.0,pop10,1,1.0
10740.0,pop0,1,0.0
10740.0,pop1,1,1.0
10740.0,pop2,1,0.0
10740.0,pop3,1,0.0
10740.0,pop4,1,0.0
10740.0,pop5,1,0.0
10740.0,pop6,1,0.0
10740.0,pop7,1,0.0
10740.0,pop8,1,0.0
10740.0,pop9,1,0.0
10740.0,pop10,1,0.0
10746.0,pop0,1,1.0
10746.0,pop1,1,1.0
10746.0,pop2,1,0.0
10746.0,pop3,1,0.0
10746.0,pop4,1,0.0
10746.0,pop5,1,0.0
10746.0,pop6,1,0.0
10746.0,pop7,1,0.0
10746.0,pop8,1,0.0
10746.0,pop9,1,0.0
10746.0,pop10,1,1.0
10752.0,pop0,1,1.0
10752.0,pop1,1,0.0
10752.0,pop2,1,0.0
10752.0,pop3,1,0.0
10752.0,pop4,1,0.0
10752.0,pop5,1,0.0
10752.0,pop6,1,0.0
10752.0,pop7,1,0.0
10752.0,pop8,1,0.0
10752.0,pop9,1,0.0
10752.0,pop10,1,1.0
10758.0,pop0,1,0.0
10758.0,pop1,1,1.0
10758.0,pop2,1,0.0
10758.0,pop3,1,0.0
10758.0,pop4,1,0.0
10758.0,pop5,1,0.0
10758.0,pop6,1,0.0
10758.0,pop7,1,0.0
10758.0,pop8,1,0.0
10758.0,pop9,1,0.0
10758.0,pop10,1,0.0
10764.0,pop0,1,1.0
10764.0,pop1,1,0.0
10764.0,pop2,1,0.0
10764.0,pop3,1,0.0
10764.0,pop4,1,0.0
10764.0,pop5,1,0.0
10764.0,pop6,1,0.0
10764.0,pop7,1,0.0
10764.0,pop8,1,0.0
10764.0,pop9,1,0.0
10764.0,pop10,1,1.0
10770.0,pop0,1,0.0
10770.0,pop1,1,1.0
10770.0,pop2,1,0.0
10770.0,pop3,1,0.0
10770.0,pop4,1,0.0
10770.0,pop5,1,0.0
10770.0,pop6,1,0.0
10770.0,pop7,1,0.0
10770.0,pop8,1,0.0
10770.0,pop9,1,0.0
10770.0,pop10,1,0.0
10776.0,pop0,1,1.0
10776.0,pop1,1,1.0
10776.0,pop2,1,0.0
10776.0,pop3,1,0.0
10776.0,pop4,1,0.0
10776.0,pop5,1,0.0
10776.0,pop6,1,0.0
10776.0,pop7,1,0.0
10776.0,pop8,1,0.0
10776.0,pop9,1,0.0
10776.0,pop10,1,1.0
10782.0,pop0,1,1.0
10782.0,pop1,1,0.0
10782.0,pop2,1,0.0
10782.0,pop3,1,0.0
10782.0,pop4,1,0.0
10782.0,pop5,1,0.0
10782.0,pop6,1,0.0
10782.0,pop7,1,0.0
10782.0,pop8,1,0.0
10782.0,pop9,1,0.0
10782.0,pop10,1,1.0
10788.0,pop0,1,0.0
10788.0,pop1,1,1.0
10788.0,pop2,1,0.0
10788.0,pop3,1,0.0
10788.0,pop4,1,0.0
10788.0,pop5,1,0.0
10788.0,pop6,1,0.0
10788.0,pop7,1,0.0
10788.0,pop8,1,0.0
10788.0,pop9,1,0.0
10788.0,pop10,1,0.0
10794.0,pop0,1,1.0
10794.0,pop1,1,0.0
10794.0,pop2,1,0.0
10794.0,pop3,1,0.0
10794.0,pop4,1,0.0
10794.0,pop5,1,0.0
10794.0,pop6,1,0.0
10794.0,pop7,1,0.0
10794.0,pop8,1,0.0
10794.0,pop9,1,0.0
10794.0,pop10,1,1.0
10800.0,pop0,1,0.0
10800.0,pop1,1,1.0
10800.0,pop2,1,0.0
10800.0,pop3,1,0.0
10800.0,pop4,1,0.0
10800.0,pop5,1,0.0
10800.0,pop6,1,0.0
10800.0,pop7,1,0.0
10800.0,pop8,1,0.0
10800.0,pop9,1,0.0
10800.0,pop10,1,0.0
10806.0,pop0,1,1.0
10806.0,pop1,1,1.0
10806.0,pop2,1,0.0
10806.0,pop3,1,0.0
10806.0,pop4,1,0.0
10806.0,pop5,1,0.0
10806.0,pop6,1,0.0
10806.0,pop7,1,0.0
10806.0,pop8,1,0.0
10806.0,pop9,1,0.0
10806.0,pop10,1,1.0
10812.0,pop0,1,1.0
10812.0,pop1,1,0.0
10812.0,pop2,1,0.0
10812.0,pop3,1,0.0
10812.0,pop4,1,0.0
10812.0,pop5,1,0.0
10812.0,pop6,1,0.0
10812.0,pop7,1,0.0
10812.0,pop8,1,0.0
10812.0,pop9,1,0.0
10812.0,pop10,1,1.0
10818.0,pop0,1,0.0
10818.0,pop1,1,1.0
10818.0,pop2,1,0.0
10818.0,pop3,1,0.0
10818.0,pop4,1,0.0
10818.0,pop5,1,0.0
10818.0,pop6,1,0.0
10818.0,pop7,1,0.0
10818.0,pop8,1,0.0
10818.0,pop9,1,0.0
10818.0,pop10,1,0.0
10824.0,pop0,1,1.0
10824.0,pop1,1,0.0
10824.0,pop2,1,0.0
10824.0,pop3,1,0.0
10824.0,pop4,1,0.0
10824.0,pop5,1,0.0
10824.0,pop6,1,0.0
10824.0,pop7,1,0.0
10824.0,pop8,1,0.0
10824.0,pop9,1,0.0
10824.0,pop10,1,1.0
10830.0,pop0,1,0.0
10830.0,pop1,1,1.0
10830.0,pop2,1,0.0
10830.0,pop3,1,0.0
10830.0,pop4,1,0.0
10830.0,pop5,1,0.0
10830.0,pop6,1,0.0
10830.0,pop7,1,0.0
10830.0,pop8,1,0.0
10830.0,pop9,1,0.0
10830.0,pop10,1,0.0
10836.0,pop0,1,1.0
10836.0,pop1,1,1.0
10836.0,pop2,1,0.0
10836.0,pop3,1,0.0
10836.0,pop4,1,0.0
10836.0,pop5,1,0.0
10836.0,pop6,1,0.0
10836.0,pop7,1,0.0
10836.0,pop8,1,0.0
10836.0,pop9,1,0.0
10836.0,pop10,1,1.0
10842.0,pop0,1,1.0
10842.0,pop1,1,0.0
10842.0,pop2,1,0.0
10842.0,pop3,1,0.0
10842.0,pop4,1,0.0
10842.0,pop5,1,0.0
10842.0,pop6,1,0.0
10842.0,pop7,1,0.0
10842.0,pop8,1,0.0
10842.0,pop9,1,0.0
10842.0,pop10,1,1.0
10848.0,pop0,1,0.0
10848.0,pop1,1,1.0
10848.0,pop2,1,0.0
10848.0,pop3,1,0.0
10848.0,pop4,1,0.0
10848.0,pop5,1,0.0
10848.0,pop6,1,0.0
10848.0,pop7,1,0.0
10848.0,pop8,1,0.0
10848.0,pop9,1,0.0
10848.0,pop10,1,0.0
10854.0,pop0,1,1.0
10854.0,pop1,1,0.0
10854.0,pop2,1,0.0
10854.0,pop3,1,0.0
10854.0,pop4,1,0.0
10854.0,pop5,1,0.0
10854.0,pop6,1,0.0
10854.0,pop7,1,0.0
10854.0,pop8,1,0.0
10854.0,pop9,1,0.0
10854.0,pop10,1,1.0
10860.0,pop0,1,0.0
10860.0,pop1,1,1.0
10860.0,pop2,1,0.0
10860.0,pop3,1,0.0
10860.0,pop4,1,0.0
10860.0,pop5,1,0.0
10860.0,pop6,1,0.0
10860.0,pop7,1,0.0
10860.0,pop8,1,0.0
10860.0,pop9,1,0.0
10860.0,pop10,1,0.0
10866.0,pop0,1,1.0
10866.0,pop1,1,1.0
10866.0,pop2,1,0.0
10866.0,pop3,1,0.0
10866.0,pop4,1,0.0
10866.0,pop5,1,0.0
10866.0,pop6,1,0.0
10866.0,pop7,1,0.0
10866.0,pop8,1,0.0
10866.0,pop9,1,0.0
10866.0,pop10,1,1.0
10872.0,pop0,1,1.0
10872.0,pop1,1,0.0
10872.0,pop2,1,0.0
10872.0,pop3,1,0.0
10872.0,pop4,1,0.0
10872.0,pop5,1,0.0
10872.0,pop6,1,0.0
10872.0,pop7,1,0.0
10872.0,pop8,1,0.0
10872.0,pop9,1,0.0
10872.0,pop10,1,1.0
10878.0,pop0,1,0.0
10878.0,pop1,1,1.0
10878.0,pop2,1,0.0
10878.0,pop3,1,0.0
10878.0,pop4,1,0.0
10878.0,pop5,1,0.0
10878.0,pop6,1,0.0
10878.0,pop7,1,0.0
10878.0,pop8,1,0.0
10878.0,pop9,1,0.0
10878.0,pop10,1,0.0
10884.0,pop0,1,1.0
10884.0,pop1,1,0.0
10884.0,pop2,1,0.0
10884.0,pop3,1,0.0
10884.0,pop4,1,0.0
10884.0,pop5,1,0.0
10884.0,pop6,1,0.0
10884.0,pop7,1,0.0
10884.0,pop8,1,0.0
10884.0,pop9,1,0.0
10884.0,pop10,1,1.0
10890.0,pop0,1,0.0
10890.0,pop1,1,1.0
10890.0,pop2,1,0.0
10890.0,pop3,1,0.0
10890.0,pop4,1,0.0
10890.0,pop5,1,0.0
10890.0,pop6,1,0.0
10890.0,pop7,1,0.0
10890.0,pop8,1,0.0
10890.0,pop9,1,0.0
10890.0,pop10,1,0.0
10896.0,pop0,1,1.0
10896.0,pop1,1,1.0
10896.0,pop2,1,0.0
10896.0,pop3,1,0.0
10896.0,pop4,1,0.0
10896.0,pop5,1,0.0
10896.0,pop6,1,0.0
10896.0,pop7,1,0.0
10896.0,pop8,1,0.0
10896.0,pop9,1,0.0
10896.0,pop10,1,1.0
10902.0,pop0,1,1.0
10902.0,pop1,1,0.0
10902.0,pop2,1,0.0
10902.0,pop3,1,0.0
10902.0,pop4,1,0.0
10902.0,pop5,1,0.0
10902.0,pop6,1,0.0
10902.0,pop7,1,0.0
10902.0,pop8,1,0.0
10902.0,pop9,1,0.0
10902.0,pop10,1,1.0
10908.0,pop0,1,0.0
10908.0,pop1,1,1.0
10908.0,pop2,1,0.0
10908.0,pop3,1,0.0
10908.0,pop4,1,0.0
10908.0,pop5,1,0.0
10908.0,pop6,1,0.0
10908.0,pop7,1,0.0
10908.0,pop8,1,0.0
10908.0,pop9,1,0.0
10908.0,pop10,1,0.0
10914.0,pop0,1,1.0
10914.0,pop1,1,0.0
10914.0,pop2,1,0.0
10914.0,pop3,1,0.0
10914.0,pop4,1,0.0
10914.0,pop5,1,0.0
10914.0,pop6,1,0.0
10914.0,pop7,1,0.0
10914.0,pop8,1,0.0
10914.0,pop9,1,0.0
10914.0,pop10,1,1.0
10920.0,pop0,1,0.0
10920.0,pop1,1,1.0
10920.0,pop2,1,0.0
10920.0,pop3,1,0.0
10920.0,pop4,1,0.0
10920.0,pop5,1,0.0
10920.0,pop6,1,0.0
10920.0,pop7,1,0.0
10920.0,pop8,1,0.0
10920.0,pop9,1,0.0
10920.0,pop10,1,0.0
10926.0,pop0,1,1.0
10926.0,pop1,1,1.0
10926.0,pop2,1,0.0
10926.0,pop3,1,0.0
10926.0,pop4,1,0.0
10926.0,pop5,1,0.0
10926.0,pop6,1,0.0
10926.0,pop7,1,0.0
10926.0,pop8,1,0.0
10926.0,pop9,1,0.0
10926.0,pop10,1,1.0
10932.0,pop0,1,1.0
